game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_goals,away_team_goals,team,game_state,passer,shooter,pass_x,pass_y,rec_x,rec_y,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer,pass_dist,pass_angle,shooter_dist,shot_dist,shot_angle
2021-01-30,Toronto Six,Minnesota Whitecaps,1,420,1,0,0,Toronto Six,5v4,Lindsay Eastwood,Mikyla Grant-Mentis,151,61,180,20,183,20,Wristshot,Goal,FALSE,FALSE,50.21951811795888,-25.346175941946694,3,23.769728648009426,75.37912601136834
2021-01-30,Toronto Six,Minnesota Whitecaps,1,469,2,1,0,Minnesota Whitecaps,5v5,Sydney Baldwin,Jonna Curtis,96,53,121,3,151,5,Snapshot,On Net,FALSE,FALSE,55.90169943749474,-6.137255949261988,30.066592756745816,53.74011537017761,45
2021-01-30,Toronto Six,Minnesota Whitecaps,1,533,1,1,0,Toronto Six,5v4,Taylor Woods,Lindsay Eastwood,152,68,133,54,133,54,Fan,Missed,TRUE,TRUE,23.600847442411894,-34.04593735660167,0,57.0701322935211,-11.1130405359483
2021-01-30,Toronto Six,Minnesota Whitecaps,1,561,2,1,0,Toronto Six,5v4,Mikyla Grant-Mentis,Sarah-Eve Coutu Godbout,154,79,185,77,186,49,Snapshot,On Net,FALSE,FALSE,31.064449134018133,-45.80692945510238,28.0178514522438,6.708203932499369,-63.43494882292201
2021-01-30,Toronto Six,Minnesota Whitecaps,1,590,1,1,0,Toronto Six,5v4,Megan Quinn,Sarah Steele,136,64,145,19,145,19,Slapshot,Missed,TRUE,TRUE,45.89117562233506,-21.61477894278625,0,50.11985634456667,28.61045966596522
2021-01-30,Toronto Six,Minnesota Whitecaps,1,600,2,1,0,Minnesota Whitecaps,4v5,Jonna Curtis,Allie Thunstrom,150,77,176,35,181,48,Snapshot,Missed,FALSE,FALSE,49.39635614091387,-41.08175113593263,13.92838827718412,9.433981132056603,-32.005383208083494
2021-01-30,Toronto Six,Minnesota Whitecaps,1,671,3,1,0,Toronto Six,5v5,Taylor Woods,Mikyla Grant-Mentis,90,5,105,69,133,80,Snapshot,Blocked,TRUE,FALSE,65.73431371817918,20.998719034387015,30.083217912982647,67.11929677819934,-33.453309454072674
2021-01-30,Toronto Six,Minnesota Whitecaps,1,684,1,1,0,Toronto Six,5v5,Mikyla Grant-Mentis,Taylor Woods,186,74,140,24,150,26,Wristshot,On Net,TRUE,FALSE,67.94115100585212,-84.47245984834383,10.198039027185569,42.5440947723653,23.552263672894654
2021-01-30,Toronto Six,Minnesota Whitecaps,1,734,0,1,0,Toronto Six,5v5,Julie Allen,Lindsay Eastwood,160,83,132,82,132,82,Snapshot,On Net,TRUE,TRUE,28.0178514522438,-54.057888128617655,0,69.06518659932803,-34.38034472384487
2021-01-30,Toronto Six,Minnesota Whitecaps,1,840,14,1,0,Minnesota Whitecaps,5v5,Maddie Rowe,Sydney Baldwin,45,8,36,54,126,79,Wristshot,Missed,TRUE,FALSE,46.87216658103186,13.661153706905505,93.40770846134703,72.56031973468694,-29.744881296942225
2021-01-30,Toronto Six,Minnesota Whitecaps,1,893,0,1,0,Minnesota Whitecaps,5v5,Jonna Curtis,Allie Thunstrom,176,70,182,40,182,40,Deflection,On Net,FALSE,FALSE,30.59411708155671,-64.29004621918874,0,7.615773105863909,23.19859051364819
2021-01-30,Toronto Six,Minnesota Whitecaps,1,927,0,1,0,Toronto Six,5v5,Taytum Clairmont,Mikyla Grant-Mentis,158,62,176,43,176,43,Deflection,On Net,FALSE,FALSE,26.1725046566048,-31.504266719204193,0,13,0
2021-01-30,Toronto Six,Minnesota Whitecaps,1,1066,1,1,0,Minnesota Whitecaps,5v5,Jonna Curtis,Stephanie Anderson,137,60,147,18,156,24,Wristshot,On Net,TRUE,FALSE,43.174066289845804,-18.103763034506628,10.816653826391969,38.07886552931954,29.931511840507792
2021-01-30,Toronto Six,Minnesota Whitecaps,1,1081,2,1,0,Minnesota Whitecaps,5v5,Haley Mack,Allie Thunstrom,161,74,159,52,145,29,Wristshot,Missed,TRUE,FALSE,22.090722034374522,-47.91083782616775,26.92582403567252,46.17358552246078,17.650124219930124
2021-01-30,Toronto Six,Minnesota Whitecaps,1,1122,1,1,0,Toronto Six,5v5,Lindsay Eastwood,Natalie Marcuzzi,137,61,179,53,179,53,Deflection,Missed,FALSE,FALSE,42.7551166528639,-19.093492000485615,0,14.142135623730951,-45
2021-01-30,Toronto Six,Minnesota Whitecaps,1,1153,5,1,0,Minnesota Whitecaps,5v5,Jonna Curtis,Allie Thunstrom,66,69,113,8,188,53,Wrap Around,Missed,FALSE,FALSE,77.00649323271382,-11.935602543267445,87.46427842267951,10.04987562112089,-84.28940686250037
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1259,1,1,0,Minnesota Whitecaps,5v4,Haley Mack,Meghan Lorence,191,17,169,5,168,17,Snapshot,On Net,TRUE,FALSE,25.059928172283335,94.39870535499553,12.041594578792296,33.421549934136806,51.072456407207696
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1282,0,1,0,Minnesota Whitecaps,5v4,Haley Mack,Nina Rodgers,188,21,186,50,186,50,Snapshot,Goal,FALSE,TRUE,29.068883707497267,87.39743779750019,0,7.615773105863909,-66.80140948635182
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1394,0,1,1,Toronto Six,5v5,Natalie Marcuzzi,Mackenzie MacNeil,194,64,196,45,188,51,Fan,Missed,FALSE,FALSE,19.1049731745428,-103.3924977537511,10,8.06225774829855,-82.87498365109819
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1406,1,1,1,Toronto Six,5v5,Taylor Woods,Sarah Steele,148,80,129,49,129,49,Slapshot,Missed,TRUE,TRUE,36.359317925395686,-42.06432655357883,0,60.29925372672534,-5.710593137499642
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1416,0,1,1,Toronto Six,6v5,Shiann Darkangelo,Emily Fluke,183,11,164,47,164,47,Snapshot,Blocked,FALSE,TRUE,40.70626487409524,79.38034472384487,0,25.317977802344327,-9.090276920822323
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1428,2,1,1,Toronto Six,5v4,Taytum Clairmont,Taylor Woods,191,18,141,13,147,15,Snapshot,Blocked,TRUE,FALSE,50.24937810560445,94.57392125990086,6.324555320336759,50.47771785649585,33.690067525979785
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1470,1,1,1,Toronto Six,5v4,Breanne Wilson-Bennett,Sarah-Eve Coutu Godbout,196,42,187,31,183,36,Snapshot,On Net,FALSE,FALSE,14.212670403551895,171.86989764584402,6.4031242374328485,9.219544457292887,49.39870535499554
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1475,1,1,1,Toronto Six,5v4,Taylor Woods,Sarah Steele,136,54,136,25,136,25,Slapshot,Blocked,TRUE,TRUE,29,-11.72511201516508,0,55.97320787662612,18.758650347842234
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1488,2,1,1,Toronto Six,5v4,Sarah Steele,Sarah-Eve Coutu Godbout,139,76,134,55,142,55,Snapshot,Blocked,TRUE,FALSE,21.587033144922902,-33.424811182603804,8,48.507731342539614,-14.322719978203553
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1504,2,1,1,Toronto Six,5v4,Breanne Wilson-Bennett,Amy Curlew,187,10,169,29,168,43,Snapshot,On Net,TRUE,FALSE,26.1725046566048,86.53177074108285,14.035668847618199,21,0
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1530,3,1,1,Toronto Six,5v4,Mikyla Grant-Mentis,Megan Quinn,153,79,131,32,140,24,Snapshot,Blocked,TRUE,FALSE,51.894122981316485,-45,12.041594578792296,52.55473337388365,21.194056481542283
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1581,1,1,1,Toronto Six,5v5,Emily Fluke,Taylor Woods,175,74,158,36,168,38,Snapshot,Goal,FALSE,FALSE,41.6293165929973,-65.69545073406329,10.198039027185569,21.587033144922902,13.392497753751098
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1647,1,2,1,Minnesota Whitecaps,5v5,Chelsey Brodt-Rosenthal,Emma Stauber,157,24,139,54,142,56,Snapshot,Blocked,TRUE,FALSE,34.9857113690718,30.699722550814414,3.605551275463989,48.76474136094644,-15.461217740441903
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1707,4,2,1,Toronto Six,5v5,Sarah Steele,Sarah-Eve Coutu Godbout,40,14,115,33,175,50,Snapshot,On Net,FALSE,FALSE,77.3692445355388,11.013832890351413,62.36184731067546,15.652475842498529,-26.56505117707799
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1713,3,2,1,Toronto Six,5v5,Mikyla Grant-Mentis,Emma Greco,166,72,138,76,171,81,Snapshot,Blocked,TRUE,FALSE,28.284271247461902,-51.581944655178006,33.37663853655727,42.04759208325728,-64.6538240580533
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1773,2,2,1,Toronto Six,5v5,Mackenzie MacNeil,Taylor Woods,155,12,148,5,177,14,Snapshot,On Net,TRUE,FALSE,9.899494936611665,42.357454705935275,30.364452901377952,31.38470965295043,67.5205656028969
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1790,2,2,1,Toronto Six,5v5,Sarah Steele,Natalie Marcuzzi,123,60,136,31,161,32,Snapshot,On Net,TRUE,FALSE,31.78049716414141,-14.444035724492231,25.019992006393608,30.083217912982647,21.447736327105353
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1805,1,2,1,Minnesota Whitecaps,5v5,Haley Mack,Sara Bustad,160,70,132,32,132,32,Snapshot,On Net,TRUE,FALSE,47.20169488482379,-42.95459151111278,0,58.05170109479997,10.922804719869262
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1838,1,2,1,Minnesota Whitecaps,5v5,Stephanie Anderson,Meghan Lorence,153,20,162,41,179,42,Snapshot,On Net,FALSE,FALSE,22.847319317591726,32.57405713457251,17.029386365926403,10.04987562112089,5.710593137499642
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1864,2,2,1,Toronto Six,5v5,Sarah-Eve Coutu Godbout,Megan Quinn,178,5,134,5,133,4,Snapshot,On Net,TRUE,FALSE,44,73.85566121971652,1.4142135623730951,68.24221567329127,34.85445556610366
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2012,3,2,1,Toronto Six,5v5,Megan Quinn,Emma Greco,136,16,135,62,146,66,Snapshot,On Net,TRUE,FALSE,46.010868281309364,26.99583839408662,11.704699910719626,48.76474136094644,-28.14160123226172
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2068,2,2,1,Toronto Six,5v5,Mackenzie MacNeil,Breanne Wilson-Bennett,176,83,172,81,177,60,Snapshot,On Net,TRUE,FALSE,4.47213595499958,-71.99583839408662,21.587033144922902,20.808652046684813,-54.78240703180728
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2121,3,2,1,Minnesota Whitecaps,5v4,Haley Mack,Sydney Baldwin,188,14,134,37,145,48,Snapshot,On Net,TRUE,FALSE,58.69412236331676,88.02506598911802,15.556349186104045,44.28317965096906,-6.4830736928972374
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2285,2,2,1,Toronto Six,5v5,Natalie Marcuzzi,Lindsay Eastwood,154,13,128,13,135,17,Snapshot,On Net,TRUE,FALSE,26,40.60129464500447,8.06225774829855,59.93329625508679,25.709953780811265
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2296,1,2,1,Toronto Six,5v5,Shiann Darkangelo,Taytum Clairmont,195,34,172,35,172,35,Snapshot,Blocked,TRUE,TRUE,23.021728866442675,123.69006752597979,0,18.788294228055936,25.201123645475075
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2304,1,2,1,Toronto Six,5v5,Megan Quinn,Taytum Clairmont,142,29,168,55,168,55,Slapshot,On Net,TRUE,TRUE,36.76955262170047,16.587338556927413,0,24.186773244895647,-29.744881296942225
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2487,2,2,2,Minnesota Whitecaps,5v5,Haley Mack,Allie Thunstrom,148,77,161,45,182,46,Snapshot,On Net,FALSE,FALSE,34.539832078341085,-39.66784111834044,21.02379604162864,7.615773105863909,-23.19859051364819
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2510,5,2,2,Toronto Six,5v5,Natalie Marcuzzi,Mackenzie MacNeil,58,82,80,29,142,7,Wristshot,On Net,TRUE,FALSE,57.38466694161429,-16.57879077547314,65.7875368135941,59.20304046246274,37.45057823173673
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2642,2,2,2,Minnesota Whitecaps,5v4,Maddie Rowe,Meaghan Pezon,133,36,159,67,165,66,Wristshot,On Net,FALSE,FALSE,40.45985664828782,7.125016348901798,6.082762530298219,33.24154027718932,-43.7811247648687
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2660,2,2,2,Minnesota Whitecaps,5v4,Emma Stauber,Allie Thunstrom,152,5,186,13,185,25,Snapshot,Blocked,TRUE,FALSE,34.92849839314596,45.763898460929994,12.041594578792296,18.439088914585774,77.47119229084849
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2667,3,2,2,Minnesota Whitecaps,5v4,Maddie Rowe,Meaghan Pezon,126,81,154,82,157,46,Wristshot,Missed,TRUE,FALSE,28.0178514522438,-31.09731288577945,36.124783736376884,32.14031735997639,-5.355825042855191
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2712,1,2,2,Minnesota Whitecaps,5v4,Haley Mack,Stephanie Anderson,178,24,158,34,158,36,Wristshot,Missed,TRUE,FALSE,22.360679774997898,59.93141717813755,2,31.78049716414141,12.724355685422369
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2872,2,2,2,Minnesota Whitecaps,5v5,Stephanie Anderson,Meghan Lorence,142,11,149,35,170,51,Wristshot,Missed,FALSE,FALSE,25,34.249033006811956,26.40075756488817,20.615528128088304,-22.833654177917545
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2884,1,2,2,Minnesota Whitecaps,5v5,Haley Mack,Sydney Baldwin,132,50,144,70,158,70,Snapshot,On Net,FALSE,FALSE,23.323807579381203,-7.001267557495337,14,41.10960958218893,-41.05481377096244
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2905,8,2,2,Toronto Six,5v5,Julie Allen,Sarah-Eve Coutu Godbout,49,10,67,1,137,61,Slapshot,Blocked,TRUE,FALSE,20.12461179749811,13.263328743406326,92.19544457292888,55.02726596879042,-19.093492000485615
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3048,5,3,2,Minnesota Whitecaps,5v3,Emma Stauber,Maddie Rowe,147,62,151,28,146,58,Wristshot,Blocked,TRUE,FALSE,34.23448553724738,-24.341089936692512,30.4138126514911,45.5411901469428,-19.230672375661285
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3082,2,3,2,Minnesota Whitecaps,5v3,Meaghan Pezon,Emma Stauber,181,66,143,52,150,60,Wristshot,Blocked,TRUE,FALSE,40.496913462633174,-70.82099197418928,10.63014581273465,42.5440947723653,-23.552263672894654
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3108,2,3,2,Minnesota Whitecaps,5v4,Stephanie Anderson,Sydney Baldwin,150,22,135,48,142,47,Slapshot,Missed,TRUE,FALSE,30.01666203960727,28.30075576600638,7.0710678118654755,47.16990566028302,-4.864514437760526
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3115,1,3,2,Minnesota Whitecaps,5v4,Meghan Lorence,Stephanie Anderson,173,18,179,41,179,41,Snapshot,On Net,FALSE,TRUE,23.769728648009426,57.38075692880717,0,10.198039027185569,11.309932474020213
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3136,4,3,3,Toronto Six,5v5,Shiann Darkangelo,Lindsay Eastwood,194,32,138,69,136,83,Wristshot,Missed,TRUE,FALSE,67.11929677819934,114.44395478041653,14.142135623730951,66.40030120413611,-37.04247477308286
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3153,3,3,3,Toronto Six,5v5,Mikyla Grant-Mentis,Lindsay Eastwood,192,63,136,83,135,79,Wristshot,Missed,TRUE,FALSE,59.464274989274024,-98.53076560994813,4.123105625617661,64.89992295835181,-33.690067525979785
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3180,6,3,3,Minnesota Whitecaps,5v5,Sara Bustad,Allie Thunstrom,9,27,46,5,175,16,Wristshot,On Net,FALSE,FALSE,43.04648650006177,5.07960786001457,129.46814279968643,30.4138126514911,62.59242456218159
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3195,3,3,3,Minnesota Whitecaps,5v5,Jonna Curtis,Allie Thunstrom,114,80,120,63,166,26,Wristshot,On Net,FALSE,FALSE,18.027756377319946,-26.25865955480728,59.033888572581766,28.600699292150182,36.46923439005187
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3220,2,3,3,Minnesota Whitecaps,5v5,Winny Brodt-Brown,Sara Bustad,179,17,133,9,136,12,Wristshot,On Net,FALSE,FALSE,46.69047011971501,68.96248897457819,4.242640687119285,61.40032573203501,30.323606862549983
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3231,0,3,3,Toronto Six,5v5,Taylor Woods,Sarah-Eve Coutu Godbout,176,79,165,69,165,69,Snapshot,Blocked,FALSE,TRUE,14.866068747318506,-70.14478563067895,0,35.38361202590826,-47.290610042638534
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3389,3,3,3,Minnesota Whitecaps,5v5,Allie Thunstrom,Jonna Curtis,67,6,105,79,141,82,Wristshot,On Net,FALSE,FALSE,82.29823813423954,16.87143238432718,36.124783736376884,61.84658438426491,-39.093858886229505
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3462,5,3,3,Toronto Six,5v5,Taylor Woods,Natalie Marcuzzi,57,29,82,62,176,69,Wristshot,On Net,FALSE,FALSE,41.400483088968905,6.054191894114834,94.26027795418386,29.068883707497267,-63.43494882292201
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3495,4,3,3,Toronto Six,5v5,Sarah Steele,Taylor Woods,102,76,103,29,137,10,Slapshot,Blocked,FALSE,FALSE,47.01063709417264,-20.772254682045833,38.948684188300895,61.587336360651285,32.39984017391933
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3514,1,3,3,Toronto Six,5v5,Taytum Clairmont,Mikyla Grant-Mentis,150,8,178,43,178,43,Snapshot,On Net,FALSE,TRUE,44.82186966202994,41.90594194108289,0,11,0
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3535,5,3,3,Minnesota Whitecaps,5v5,Haley Mack,Meghan Lorence,64,83,77,50,154,25,Wristshot,On Net,FALSE,FALSE,35.4682957019364,-17.744671625056935,80.95677859203639,39.35733730830886,27.21611155730748
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3574,5,3,3,Toronto Six,5v5,Taytum Clairmont,Mikyla Grant-Mentis,110,26,135,5,181,26,Wristshot,Goal,FALSE,FALSE,32.64965543462902,12.144278049567005,50.566787519082126,18.788294228055936,64.79887635452492
2021-01-31,Boston Pride,Buffalo Beauts,1,32,3,0,0,Buffalo Beauts,5v5,Kristin Lewicki,Dominique Kremer,147,18,130,1,140,2,Wristshot,Blocked,TRUE,FALSE,24.041630560342615,30.762719534238915,10.04987562112089,63.89053137985315,39.92039213998543
2021-01-31,Boston Pride,Buffalo Beauts,1,74,2,0,0,Boston Pride,5v5,Tereza Vanisova,Mallory Souliotis,116,38,117,71,161,72,Wristshot,On Net,FALSE,FALSE,33.015148038438355,3.918248864067376,44.01136216933077,40.311288741492746,-46.005086005254185
2021-01-31,Boston Pride,Buffalo Beauts,1,139,3,0,0,Boston Pride,5v5,Briana Mastel,Taylor Turnquist,126,42,128,10,151,13,Wristshot,Blocked,TRUE,FALSE,32.0624390837628,0.9093804491991415,23.194827009486403,48.41487374764082,38.290163192243064
2021-01-31,Boston Pride,Buffalo Beauts,1,237,2,0,0,Buffalo Beauts,5v5,Cassidy MacPherson,Lenka Curmova,175,5,142,15,146,15,Wristshot,Blocked,TRUE,FALSE,34.48187929913333,69.77514056883192,4,51.31276644267,33.070677822761674
2021-01-31,Boston Pride,Buffalo Beauts,1,302,6,0,0,Boston Pride,5v5,Kaleigh Fratkin,McKenna Brand,81,28,105,8,139,49,Wristshot,On Net,FALSE,FALSE,31.240998703626616,7.907162702958458,53.2634959423431,50.35871324805669,-6.84277341263094
2021-01-31,Boston Pride,Buffalo Beauts,1,311,4,0,0,Boston Pride,5v5,Taylor Wenczkowski,Taylor Turnquist,155,55,130,7,161,18,Wristshot,Missed,TRUE,FALSE,54.120236510939236,-19.44003482817619,32.89376840679705,37.53664875824692,41.76029970389787
2021-01-31,Boston Pride,Buffalo Beauts,1,378,2,0,0,Boston Pride,5v5,Tori Sullivan,Lexie Laing,185,81,163,56,168,55,Wristshot,Blocked,TRUE,FALSE,33.301651610693426,-83.99099404250549,5.0990195135927845,24.186773244895647,-29.744881296942225
2021-01-31,Boston Pride,Buffalo Beauts,1,493,0,0,0,Buffalo Beauts,5v4,Marie-Jo Pelletier,Lisa Chesson,141,48,177,29,177,29,Fan,Missed,FALSE,FALSE,40.70626487409524,-5.946863053973501,0,18.439088914585774,49.39870535499554
2021-01-31,Boston Pride,Buffalo Beauts,1,546,2,0,0,Boston Pride,4v5,McKenna Brand,Jillian Dempsey,129,3,155,42,172,42,Wristshot,On Net,FALSE,FALSE,46.87216658103186,33.690067525979785,17,17.029386365926403,3.3664606634298013
2021-01-31,Boston Pride,Buffalo Beauts,1,568,8,0,0,Buffalo Beauts,5v4,Brooke Stacey,Alyson Matteau,83,77,45,28,159,60,Wristshot,On Net,TRUE,FALSE,62.00806399170998,-17.783888442692525,118.40608092492548,34.48187929913333,-29.538782259558097
2021-01-31,Boston Pride,Buffalo Beauts,1,583,2,0,0,Buffalo Beauts,5v4,Whitney Dove,Alyson Matteau,142,53,145,26,145,23,Wristshot,Blocked,TRUE,FALSE,27.16615541441225,-12.011478386365443,3,48.33218389437829,24.443954780416536
2021-01-31,Boston Pride,Buffalo Beauts,1,620,1,0,0,Buffalo Beauts,5v5,Brittany Colton,Taylor Wasylk,112,1,122,11,161,15,Wristshot,On Net,FALSE,FALSE,14.142135623730951,28.61045966596522,39.20459156782532,39.59797974644666,45
2021-01-31,Boston Pride,Buffalo Beauts,1,651,2,0,0,Buffalo Beauts,5v5,Erin Gehen,Whitney Dove,108,68,116,28,150,26,Wristshot,Blocked,TRUE,FALSE,40.792156108742276,-17.15242174021183,34.058772731852805,42.5440947723653,23.552263672894654
2021-01-31,Boston Pride,Buffalo Beauts,1,715,8,0,0,Boston Pride,5v5,Kaleigh Fratkin,Christina Putigna,34,16,53,81,150,70,Wristshot,On Net,FALSE,FALSE,67.72001181334805,9.881406120350205,97.62171889492625,47.43416490252569,-34.69515353123397
2021-01-31,Boston Pride,Buffalo Beauts,1,989,3,0,0,Buffalo Beauts,5v5,Alyson Matteau,Erin Gehen,86,51,119,32,142,10,Wristshot,On Net,FALSE,FALSE,38.07886552931954,-4.441241189432813,31.827660925679098,57.42821606144492,35.0737544933483
2021-01-31,Boston Pride,Buffalo Beauts,1,1007,7,0,0,Buffalo Beauts,5v5,Cassidy MacPherson,Lisa Chesson,42,37,46,6,152,52,Wristshot,Missed,TRUE,FALSE,31.25699921617557,2.33730585912382,115.55085460523432,38.07886552931954,-13.671307132195835
2021-01-31,Boston Pride,Buffalo Beauts,1,1029,1,0,0,Boston Pride,5v5,Mallory Souliotis,Kaleigh Fratkin,126,71,133,21,156,17,Wristshot,Missed,FALSE,FALSE,50.48762224545735,-23.962488974578186,23.345235059857504,42.01190307520001,38.23382517744694
2021-01-31,Boston Pride,Buffalo Beauts,1,1084,2,0,0,Boston Pride,5v5,Taylor Wenczkowski,Paige Capistran,162,30,135,18,138,21,Wristshot,Missed,FALSE,FALSE,29.546573405388315,25.709953780811265,4.242640687119285,55.54277630799526,23.334041276709776
2021-01-31,Boston Pride,Buffalo Beauts,1,1109,1,0,0,Boston Pride,5v5,Tereza Vanisova,Paige Capistran,190,29,162,32,165,34,Wristshot,On Net,FALSE,FALSE,28.160255680657446,94.08561677997488,3.605551275463989,25.632011235952593,20.556045219583464
2021-01-31,Boston Pride,Buffalo Beauts,1,1184,0,0,0,Boston Pride,5v5,McKenna Brand,Jillian Dempsey,166,19,178,47,178,47,Deflection,On Net,FALSE,TRUE,30.463092423455635,46.2188752351313,0,11.704699910719626,-19.98310652189998
2021-01-31,Boston Pride,Buffalo Beauts,2,1230,6,0,0,Boston Pride,5v5,Tori Sullivan,Samantha Davis,70,25,76,34,161,27,Snapshot,On Net,TRUE,FALSE,10.816653826391969,8.601384858714898,85.28774824088158,32.2490309931942,29.744881296942225
2021-01-31,Boston Pride,Buffalo Beauts,2,1237,1,0,0,Boston Pride,5v5,Christina Putigna,Kaleigh Fratkin,154,4,133,33,133,33,Snapshot,Missed,TRUE,TRUE,35.805027579936315,48.094058058917106,0,56.88585061331157,10.124671655397817
2021-01-31,Boston Pride,Buffalo Beauts,2,1240,1,0,0,Boston Pride,5v5,Christina Putigna,Mallory Souliotis,189,31,171,55,171,55,Snapshot,Goal,FALSE,TRUE,30,90,0,21.633307652783937,-33.690067525979785
2021-01-31,Boston Pride,Buffalo Beauts,2,1282,0,1,0,Buffalo Beauts,5v5,Brooke Stacey,Erin Gehen,177,46,181,47,181,47,Snapshot,On Net,FALSE,TRUE,4.123105625617661,-14.036243467926477,0,8.94427190999916,-26.56505117707799
2021-01-31,Boston Pride,Buffalo Beauts,2,1388,5,1,0,Buffalo Beauts,5v5,Megan Delay,Cassidy MacPherson,80,4,85,14,162,60,Snapshot,On Net,TRUE,FALSE,11.180339887498949,19.687116198125864,89.69392398596462,31.906112267087632,-32.19573393471325
2021-01-31,Boston Pride,Buffalo Beauts,2,1458,3,1,0,Boston Pride,5v5,Carlee Turner,Meaghan Rickard,197,41,196,63,185,45,Wrap Around,Blocked,FALSE,FALSE,22.02271554554524,165.96375653207352,21.095023109728988,4.47213595499958,-26.56505117707799
2021-01-31,Boston Pride,Buffalo Beauts,2,1470,2,1,0,Boston Pride,5v5,Samantha Davis,Lauren Kelly,158,12,129,53,133,65,Fan,Missed,FALSE,FALSE,50.21951811795888,45,12.649110640673518,60.166435825965294,-21.447736327105353
2021-01-31,Boston Pride,Buffalo Beauts,2,1526,2,1,0,Boston Pride,5v4,Kaleigh Fratkin,McKenna Brand,134,32,157,12,166,20,Snapshot,Blocked,TRUE,FALSE,30.479501308256342,11.309932474020213,12.041594578792296,32.526911934581186,45
2021-01-31,Boston Pride,Buffalo Beauts,2,1612,4,1,0,Boston Pride,5v4,Tereza Vanisova,Taylor Turnquist,138,63,134,16,177,18,Snapshot,Missed,TRUE,FALSE,47.16990566028302,-21.412969474871765,43.04648650006177,27.730849247724095,64.3589941756947
2021-01-31,Boston Pride,Buffalo Beauts,2,1694,1,1,0,Boston Pride,5v5,Samantha Davis,Kaleigh Fratkin,165,61,136,40,136,40,Slapshot,Blocked,TRUE,TRUE,35.805027579936315,-36.86989764584402,0,53.08483775994799,3.2397002961021295
2021-01-31,Boston Pride,Buffalo Beauts,2,1824,24,1,0,Buffalo Beauts,5v5,Alyson Matteau,Iveta Klimasova,18,5,41,53,163,62,Snapshot,On Net,FALSE,FALSE,53.225933528685054,12.528807709151511,122.3315167894194,32.202484376209235,-36.15818543980833
2021-01-31,Boston Pride,Buffalo Beauts,2,1864,2,1,0,Buffalo Beauts,5v5,Whitney Dove,Megan Delay,102,70,121,64,151,49,Snapshot,Missed,TRUE,FALSE,19.924858845171276,-17.241459398939977,33.54101966249684,38.47076812334269,-8.972626614896393
