game_date,home_team,away_team,period,clock,game_seconds,time_btw_events,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,player,event,x_coordinate,y_coordinate,detail_1,detail_2,detail_3,detail_4,player_2,x_coordinate_2,y_coordinate_2,shot_from_pass,pass_to_shot
2021-01-30,Buffalo Beauts,Boston Pride,2,14:51:00,1509,NA,5,5,1,1,Boston Pride,Christina Putigna,Play,63,26,Direct,NA,NA,NA,McKenna Brand,83,36,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,14:46:00,1514,5,5,5,1,1,Boston Pride,McKenna Brand,Shot,173,33,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,14:14:00,1546,NA,5,5,1,1,Boston Pride,Carlee Turner,Play,78,66,Direct,NA,NA,NA,Taylor Wenczkowski,111,37,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,14:11:00,1549,3,5,5,1,1,Boston Pride,Taylor Wenczkowski,Shot,151,55,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,13:08:00,1612,NA,5,5,1,1,Boston Pride,Tori Sullivan,Play,195,22,Indirect,NA,NA,NA,Briana Mastel,131,5,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,13:06:00,1614,2,5,5,1,1,Boston Pride,Briana Mastel,Shot,136,7,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,12:46:00,1634,NA,5,5,1,1,Boston Pride,Samantha Davis,Play,144,64,Direct,NA,NA,NA,McKenna Brand,167,20,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,12:45:00,1635,1,5,5,1,1,Boston Pride,McKenna Brand,Shot,179,20,Wristshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,12:16:00,1664,NA,5,5,1,1,Boston Pride,McKenna Brand,Play,146,14,Direct,NA,NA,NA,Lauren Kelly,156,6,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,12:15:00,1665,1,5,5,1,1,Boston Pride,Lauren Kelly,Shot,172,16,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,09:55:00,1805,NA,5,6,1,1,Boston Pride,Mallory Souliotis,Play,173,7,Direct,NA,NA,NA,Kaleigh Fratkin,132,50,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,09:53:00,1807,2,5,6,1,1,Boston Pride,Kaleigh Fratkin,Shot,135,46,Slapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,09:09:00,1851,NA,4,5,1,1,Boston Pride,McKenna Brand,Play,136,66,Direct,NA,NA,NA,Lauren Kelly,133,77,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,09:08:00,1852,1,4,5,1,1,Boston Pride,Lauren Kelly,Shot,136,72,Slapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,08:38:00,1882,NA,4,5,1,1,Boston Pride,Taylor Turnquist,Play,134,28,Direct,NA,NA,NA,McKenna Brand,159,13,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,08:37:00,1883,1,4,5,1,1,Boston Pride,McKenna Brand,Shot,170,19,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,04:14:00,2146,NA,5,4,1,1,Buffalo Beauts,Dominique Kremer,Play,170,4,Direct,NA,NA,NA,Alyson Matteau,140,59,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,04:13:00,2147,1,5,4,1,1,Buffalo Beauts,Alyson Matteau,Shot,140,59,Slapshot,Blocked,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,03:43:00,2177,NA,5,4,1,1,Buffalo Beauts,Autumn MacDougall,Play,70,62,Direct,NA,NA,NA,Taylor Wasylk,110,64,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,03:40:00,2180,3,5,4,1,1,Buffalo Beauts,Taylor Wasylk,Shot,160,70,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,02:22:00,2258,NA,5,5,1,1,Boston Pride,Tori Sullivan,Play,186,10,Direct,NA,NA,NA,Mallory Souliotis,159,20,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,02:20:00,2260,2,5,5,1,1,Boston Pride,Mallory Souliotis,Shot,164,25,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,01:39:00,2301,NA,4,5,1,1,Boston Pride,Taylor Turnquist,Play,144,36,Direct,NA,NA,NA,Taylor Wenczkowski,150,18,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,01:37:00,2303,2,4,5,1,1,Boston Pride,Taylor Wenczkowski,Shot,163,15,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,00:58:00,2342,NA,4,5,1,1,Boston Pride,Kaleigh Fratkin,Play,130,76,Direct,NA,NA,NA,Taylor Turnquist,145,23,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,00:55:00,2345,3,4,5,1,1,Boston Pride,Taylor Turnquist,Shot,161,14,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,00:46:00,2354,NA,4,5,1,1,Boston Pride,Taylor Turnquist,Play,152,4,Direct,NA,NA,NA,Samantha Davis,132,31,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,00:46:00,2354,0,4,5,1,1,Boston Pride,Samantha Davis,Shot,132,31,Slapshot,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,2,00:13:00,2387,NA,5,5,1,1,Boston Pride,Tori Sullivan,Play,191,11,Direct,NA,NA,NA,Mallory Souliotis,140,3,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,2,00:12:00,2388,1,5,5,1,1,Boston Pride,Mallory Souliotis,Shot,140,3,Slapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,19:46:00,2414,NA,5,5,1,1,Buffalo Beauts,Autumn MacDougall,Play,158,17,Direct,NA,NA,NA,Alyson Matteau,144,12,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,19:46:00,2414,0,5,5,1,1,Buffalo Beauts,Alyson Matteau,Shot,144,12,Snapshot,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,19:36:00,2424,NA,5,5,1,1,Buffalo Beauts,Marie-Jo Pelletier,Play,55,35,Indirect,NA,NA,NA,Kristin Lewicki,115,83,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,19:24:00,2436,12,5,5,1,1,Buffalo Beauts,Kristin Lewicki,Shot,174,29,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,18:56:00,2464,NA,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Play,198,28,Direct,NA,NA,NA,Brooke Stacey,159,39,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,18:55:00,2465,1,5,5,1,1,Buffalo Beauts,Brooke Stacey,Shot,159,39,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,18:36:00,2484,NA,5,5,1,1,Buffalo Beauts,Cassidy MacPherson,Play,155,7,Direct,NA,NA,NA,Erin Gehen,166,18,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,18:34:00,2486,2,5,5,1,1,Buffalo Beauts,Erin Gehen,Shot,159,28,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,18:15:00,2505,NA,5,5,1,1,Buffalo Beauts,Neve Van Pelt,Play,191,59,Indirect,NA,NA,NA,Whitney Dove,146,7,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,18:12:00,2508,3,5,5,1,1,Buffalo Beauts,Whitney Dove,Shot,137,13,Snapshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,17:17:00,2563,NA,5,5,1,1,Boston Pride,Kaleigh Fratkin,Play,41,21,Direct,NA,NA,NA,Christina Putigna,88,8,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,17:07:00,2573,10,5,5,1,1,Boston Pride,Christina Putigna,Shot,159,2,Snapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,15:49:00,2651,NA,5,4,1,1,Buffalo Beauts,Jordan Juron,Play,149,16,Direct,NA,NA,NA,Lisa Chesson,156,65,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,15:47:00,2653,2,5,4,1,1,Buffalo Beauts,Lisa Chesson,Shot,172,72,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,14:57:00,2703,NA,5,4,1,1,Buffalo Beauts,Erin Gehen,Play,87,55,Direct,NA,NA,NA,Taylor Wasylk,107,56,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,14:54:00,2706,3,5,4,1,1,Buffalo Beauts,Taylor Wasylk,Shot,150,56,Snapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,14:30:00,2730,NA,5,4,1,1,Buffalo Beauts,Whitney Dove,Play,132,40,Direct,NA,NA,NA,Alyson Matteau,143,67,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,14:29:00,2731,1,5,4,1,1,Buffalo Beauts,Alyson Matteau,Shot,143,67,Slapshot,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,12:54:00,2826,NA,5,5,1,1,Boston Pride,Kaleigh Fratkin,Play,21,4,Indirect,NA,NA,NA,Christina Putigna,84,19,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,12:49:00,2831,5,5,5,1,1,Boston Pride,Christina Putigna,Shot,164,18,Wristshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,12:35:00,2845,NA,5,5,1,1,Buffalo Beauts,Autumn MacDougall,Play,65,32,Direct,NA,NA,NA,Kristin Lewicki,105,17,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,12:31:00,2849,4,5,5,1,1,Buffalo Beauts,Kristin Lewicki,Shot,178,23,Snapshot,Blocked,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,12:01:00,2879,NA,5,5,1,1,Buffalo Beauts,Brooke Stacey,Play,101,79,Direct,NA,NA,NA,Dominique Kremer,116,83,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,11:58:00,2882,3,5,5,1,1,Buffalo Beauts,Dominique Kremer,Shot,137,80,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,11:23:00,2917,NA,5,5,1,1,Buffalo Beauts,Alyson Matteau,Play,79,45,Indirect,NA,NA,NA,Taylor Wasylk,124,10,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,11:20:00,2920,3,5,5,1,1,Buffalo Beauts,Taylor Wasylk,Shot,134,6,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,10:46:00,2954,NA,5,5,1,1,Boston Pride,Kaleigh Fratkin,Play,121,25,Direct,NA,NA,NA,Samantha Davis,131,4,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,10:44:00,2956,2,5,5,1,1,Boston Pride,Samantha Davis,Shot,156,11,Slapshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,10:05:00,2995,NA,5,5,1,1,Buffalo Beauts,Autumn MacDougall,Play,163,32,Direct,NA,NA,NA,Kristin Lewicki,179,48,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,10:04:00,2996,1,5,5,1,1,Buffalo Beauts,Kristin Lewicki,Shot,183,42,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,09:46:00,3014,NA,5,5,1,1,Buffalo Beauts,Alyson Matteau,Play,25,18,Direct,NA,NA,NA,Brooke Stacey,70,6,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,09:28:00,3032,18,5,5,1,1,Buffalo Beauts,Brooke Stacey,Shot,162,24,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,09:17:00,3043,NA,5,5,1,1,Buffalo Beauts,Marie-Jo Pelletier,Play,168,70,Direct,NA,NA,NA,Brooke Stacey,172,48,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,09:16:00,3044,1,5,5,1,1,Buffalo Beauts,Brooke Stacey,Shot,172,48,Snapshot,On Net,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,08:19:00,3101,NA,5,5,1,1,Boston Pride,McKenna Brand,Play,194,33,Direct,NA,NA,NA,Jillian Dempsey,180,36,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,08:18:00,3102,1,5,5,1,1,Boston Pride,Jillian Dempsey,Shot,180,36,Snapshot,Blocked,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,08:10:00,3110,NA,5,5,1,1,Boston Pride,Taylor Turnquist,Play,152,81,Indirect,NA,NA,NA,Christina Putigna,196,66,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,08:07:00,3113,3,5,5,1,1,Boston Pride,Christina Putigna,Shot,168,72,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,07:14:00,3166,NA,5,4,1,1,Buffalo Beauts,Autumn MacDougall,Play,54,76,Direct,NA,NA,NA,Taylor Wasylk,109,58,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,07:10:00,3170,4,5,4,1,1,Buffalo Beauts,Taylor Wasylk,Shot,138,78,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,06:03:00,3237,NA,5,4,1,1,Buffalo Beauts,Whitney Dove,Play,65,11,Direct,NA,NA,NA,Jordan Juron,88,32,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,05:57:00,3243,6,5,4,1,1,Buffalo Beauts,Jordan Juron,Shot,160,83,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,05:29:00,3271,NA,5,5,1,1,Boston Pride,Mallory Souliotis,Play,95,8,Direct,NA,NA,NA,Tereza Vanisova,108,77,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,05:25:00,3275,4,5,5,1,1,Boston Pride,Tereza Vanisova,Shot,170,67,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,03:52:00,3368,NA,5,4,1,1,Buffalo Beauts,Jordan Juron,Play,193,27,Direct,NA,NA,NA,Brooke Stacey,178,36,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,03:52:00,3368,0,5,4,1,1,Buffalo Beauts,Brooke Stacey,Shot,178,36,Fan,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,03:23:00,3397,NA,5,5,2,1,Boston Pride,Taylor Wenczkowski,Play,170,2,Direct,NA,NA,NA,Briana Mastel,130,5,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,03:21:00,3399,2,5,5,2,1,Boston Pride,Briana Mastel,Shot,130,10,Slapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,02:25:00,3455,NA,4,5,2,1,Boston Pride,McKenna Brand,Play,136,62,Direct,NA,NA,NA,Christina Putigna,170,72,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,02:23:00,3457,2,4,5,2,1,Boston Pride,Christina Putigna,Shot,168,65,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,02:01:00,3479,NA,4,5,2,1,Boston Pride,Kaleigh Fratkin,Play,129,67,Direct,NA,NA,NA,Mallory Souliotis,129,19,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,01:58:00,3482,3,4,5,2,1,Boston Pride,Mallory Souliotis,Shot,134,16,Slapshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,01:53:00,3487,NA,4,5,2,1,Boston Pride,McKenna Brand,Play,157,64,Direct,NA,NA,NA,Christina Putigna,183,63,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,01:52:00,3488,1,4,5,2,1,Boston Pride,Christina Putigna,Shot,184,59,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,01:31:00,3509,NA,4,5,2,1,Boston Pride,Taylor Turnquist,Play,138,46,Direct,NA,NA,NA,Lauren Kelly,165,72,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,01:30:00,3510,1,4,5,2,1,Boston Pride,Lauren Kelly,Shot,165,72,Snapshot,Blocked,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Buffalo Beauts,Boston Pride,3,00:44:00,3556,NA,4,6,2,1,Boston Pride,Jillian Dempsey,Play,157,66,Direct,NA,NA,NA,McKenna Brand,185,69,FALSE,TRUE
2021-01-30,Buffalo Beauts,Boston Pride,3,00:43:00,3557,1,4,6,2,1,Boston Pride,McKenna Brand,Shot,182,64,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,19:45:00,15,NA,5,5,0,0,Minnesota Whitecaps,Stephanie Anderson,Play,111,25,Direct,NA,NA,NA,Haley Mack,117,25,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,19:38:00,22,7,5,5,0,0,Minnesota Whitecaps,Haley Mack,Shot,170,63,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,18:23:00,97,NA,5,5,0,0,Toronto Six,Emily Fluke,Play,37,5,Direct,NA,NA,NA,Sarah-Eve Coutu Godbout,45,23,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,18:16:00,104,7,5,5,0,0,Toronto Six,Sarah-Eve Coutu Godbout,Shot,167,13,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,17:52:00,128,NA,5,5,0,0,Toronto Six,Shiann Darkangelo,Play,188,8,Indirect,NA,NA,NA,Taylor Woods,157,82,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,17:48:00,132,4,5,5,0,0,Toronto Six,Taylor Woods,Shot,157,82,Snapshot,Blocked,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,17:23:00,157,NA,5,5,0,0,Minnesota Whitecaps,Meghan Lorence,Play,168,72,Indirect,NA,NA,NA,Sara Bustad,132,81,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,17:21:00,159,2,5,5,0,0,Minnesota Whitecaps,Sara Bustad,Shot,132,68,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,16:57:00,183,NA,5,5,0,0,Toronto Six,Breanne Wilson-Bennett,Play,164,26,Direct,NA,NA,NA,Natalie Marcuzzi,155,43,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,16:56:00,184,1,5,5,0,0,Toronto Six,Natalie Marcuzzi,Shot,155,43,Snapshot,On Net,FALSE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,16:37:00,203,NA,5,5,0,0,Toronto Six,Lindsay Eastwood,Play,194,59,Direct,NA,NA,NA,Natalie Marcuzzi,169,42,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,16:35:00,205,2,5,5,0,0,Toronto Six,Natalie Marcuzzi,Shot,169,46,Wristshot,Missed,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,15:40:00,260,NA,5,5,0,0,Minnesota Whitecaps,Meaghan Pezon,Play,116,7,Direct,NA,NA,NA,Jonna Curtis,106,26,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,15:36:00,264,4,5,5,0,0,Minnesota Whitecaps,Jonna Curtis,Shot,157,35,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:41:00,379,NA,5,4,0,0,Toronto Six,Lindsay Eastwood,Play,153,7,Direct,NA,NA,NA,Shiann Darkangelo,145,66,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:39:00,381,2,5,4,0,0,Toronto Six,Shiann Darkangelo,Shot,156,65,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:33:00,387,NA,5,4,0,0,Toronto Six,Shiann Darkangelo,Play,146,63,Direct,NA,NA,NA,Taylor Woods,151,20,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:31:00,389,2,5,4,0,0,Toronto Six,Taylor Woods,Shot,160,27,Wristshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:13:00,407,NA,5,4,0,0,Toronto Six,Lindsay Eastwood,Play,149,20,Direct,NA,NA,NA,Shiann Darkangelo,160,64,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:11:00,409,2,5,4,0,0,Toronto Six,Shiann Darkangelo,Shot,167,63,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:09:00,411,NA,5,4,0,0,Toronto Six,Mikyla Grant-Mentis,Play,197,42,Indirect,NA,NA,NA,Shiann Darkangelo,193,71,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:07:00,413,2,5,4,0,0,Toronto Six,Shiann Darkangelo,Shot,178,65,Wristshot,On Net,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:01:00,419,NA,5,4,0,0,Toronto Six,Lindsay Eastwood,Play,151,24,Direct,NA,NA,NA,Mikyla Grant-Mentis,180,65,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,13:00:00,420,1,5,4,0,0,Toronto Six,Mikyla Grant-Mentis,Goal,183,65,Wristshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,12:13:00,467,NA,5,5,1,0,Minnesota Whitecaps,Sydney Baldwin,Play,96,32,Direct,NA,NA,NA,Jonna Curtis,121,82,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,12:11:00,469,2,5,5,1,0,Minnesota Whitecaps,Jonna Curtis,Shot,151,80,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,11:08:00,532,NA,5,4,1,0,Toronto Six,Taylor Woods,Play,152,17,Direct,NA,NA,NA,Lindsay Eastwood,133,31,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,11:07:00,533,1,5,4,1,0,Toronto Six,Lindsay Eastwood,Shot,133,31,Fan,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,10:41:00,559,NA,5,4,1,0,Toronto Six,Mikyla Grant-Mentis,Play,154,6,Direct,NA,NA,NA,Sarah-Eve Coutu Godbout,185,8,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,10:39:00,561,2,5,4,1,0,Toronto Six,Sarah-Eve Coutu Godbout,Shot,186,36,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,10:11:00,589,NA,5,4,1,0,Toronto Six,Megan Quinn,Play,136,21,Direct,NA,NA,NA,Sarah Steele,145,66,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,10:10:00,590,1,5,4,1,0,Toronto Six,Sarah Steele,Shot,145,66,Slapshot,Missed,TRUE,TRUE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,10:02:00,598,NA,5,4,1,0,Minnesota Whitecaps,Jonna Curtis,Play,150,8,Direct,NA,NA,NA,Allie Thunstrom,176,50,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,10:00:00,600,2,5,4,1,0,Minnesota Whitecaps,Allie Thunstrom,Shot,181,37,Snapshot,Missed,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,09:07:00,653,NA,5,5,1,0,Toronto Six,Natalie Marcuzzi,Play,32,2,Indirect,NA,NA,NA,Emily Fluke,85,11,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,09:02:00,658,5,5,5,1,0,Toronto Six,Emily Fluke,Shot,163,21,Snapshot,On Net,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,08:52:00,668,NA,5,5,1,0,Toronto Six,Taylor Woods,Play,90,80,Direct,NA,NA,NA,Mikyla Grant-Mentis,105,16,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,08:49:00,671,3,5,5,1,0,Toronto Six,Mikyla Grant-Mentis,Shot,133,5,Snapshot,Blocked,TRUE,FALSE,NA,NA,NA,TRUE,FALSE
