game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,event,passer,pass_type,pass_x,pass_y,rec_x,rec_y,shooter,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer,pass_dist,shooter_dist,shot_dist
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2660,2,4,5,2,2,Minnesota Whitecaps,Shot,Emma Stauber,Direct,152,5,186,13,Allie Thunstrom,185,25,Snapshot,Blocked,TRUE,FALSE,34.92849839314596,12.041594578792296,18.439088914585774
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2667,3,4,5,2,2,Minnesota Whitecaps,Shot,Maddie Rowe,Direct,126,81,154,82,Meaghan Pezon,157,46,Wristshot,Missed,TRUE,FALSE,28.0178514522438,36.124783736376884,32.14031735997639
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2712,1,4,5,2,2,Minnesota Whitecaps,Shot,Haley Mack,Direct,178,24,158,34,Stephanie Anderson,158,36,Wristshot,Missed,TRUE,FALSE,22.360679774997898,2,31.78049716414141
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2799,6,5,5,2,2,Minnesota Whitecaps,Shot,Jonna Curtis,Indirect,58,76,100,75,Allie Thunstrom,173,33,Wristshot,On Net,TRUE,FALSE,42.01190307520001,84.21995013059554,18.867962264113206
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2872,2,5,5,2,2,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,142,11,149,35,Meghan Lorence,170,51,Wristshot,Missed,FALSE,FALSE,25,26.40075756488817,20.615528128088304
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2884,1,5,5,2,2,Minnesota Whitecaps,Shot,Haley Mack,Direct,132,50,144,70,Sydney Baldwin,158,70,Snapshot,On Net,FALSE,FALSE,23.323807579381203,14,41.10960958218893
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2905,8,5,5,2,2,Toronto Six,Shot,Julie Allen,Direct,49,10,67,1,Sarah-Eve Coutu Godbout,137,61,Slapshot,Blocked,TRUE,FALSE,20.12461179749811,92.19544457292888,55.02726596879042
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2984,4,5,5,3,2,Minnesota Whitecaps,Shot,Allie Thunstrom,Indirect,78,5,173,50,Jonna Curtis,183,49,Snapshot,On Net,FALSE,FALSE,105.11898020814318,10.04987562112089,8.48528137423857
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3048,5,3,5,3,2,Minnesota Whitecaps,Shot,Emma Stauber,Direct,147,62,151,28,Maddie Rowe,146,58,Wristshot,Blocked,TRUE,FALSE,34.23448553724738,30.4138126514911,45.5411901469428
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3082,2,3,5,3,2,Minnesota Whitecaps,Shot,Meaghan Pezon,Direct,181,66,143,52,Emma Stauber,150,60,Wristshot,Blocked,TRUE,FALSE,40.496913462633174,10.63014581273465,42.5440947723653
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3108,2,4,5,3,2,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,150,22,135,48,Sydney Baldwin,142,47,Slapshot,Missed,TRUE,FALSE,30.01666203960727,7.0710678118654755,47.16990566028302
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3115,1,4,5,3,2,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,173,18,179,41,Stephanie Anderson,179,41,Snapshot,On Net,FALSE,TRUE,23.769728648009426,0,10.198039027185569
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3136,4,5,5,3,3,Toronto Six,Shot,Shiann Darkangelo,Direct,194,32,138,69,Lindsay Eastwood,136,83,Wristshot,Missed,TRUE,FALSE,67.11929677819934,14.142135623730951,66.40030120413611
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3153,3,5,5,3,3,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,192,63,136,83,Lindsay Eastwood,135,79,Wristshot,Missed,TRUE,FALSE,59.464274989274024,4.123105625617661,64.89992295835181
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3180,6,5,5,3,3,Minnesota Whitecaps,Shot,Sara Bustad,Direct,9,27,46,5,Allie Thunstrom,175,16,Wristshot,On Net,FALSE,FALSE,43.04648650006177,129.46814279968643,30.4138126514911
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3195,3,5,5,3,3,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,114,80,120,63,Allie Thunstrom,166,26,Wristshot,On Net,FALSE,FALSE,18.027756377319946,59.033888572581766,28.600699292150182
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3220,2,5,5,3,3,Minnesota Whitecaps,Shot,Winny Brodt-Brown,Direct,179,17,133,9,Sara Bustad,136,12,Wristshot,On Net,FALSE,FALSE,46.69047011971501,4.242640687119285,61.40032573203501
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3231,0,5,5,3,3,Toronto Six,Shot,Taylor Woods,Direct,176,79,165,69,Sarah-Eve Coutu Godbout,165,69,Snapshot,Blocked,FALSE,TRUE,14.866068747318506,0,35.38361202590826
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3289,5,5,5,3,3,Minnesota Whitecaps,Shot,Lynn Astrup,Indirect,60,85,82,52,Audra Richards,162,71,Wristshot,On Net,FALSE,FALSE,39.66106403010388,82.22530024268686,38.897300677553446
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3389,3,5,5,3,3,Minnesota Whitecaps,Shot,Allie Thunstrom,Direct,67,6,105,79,Jonna Curtis,141,82,Wristshot,On Net,FALSE,FALSE,82.29823813423954,36.124783736376884,61.84658438426491
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3462,5,5,5,3,3,Toronto Six,Shot,Taylor Woods,Direct,57,29,82,62,Natalie Marcuzzi,176,69,Wristshot,On Net,FALSE,FALSE,41.400483088968905,94.26027795418386,29.068883707497267
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3486,5,5,5,3,3,Toronto Six,Shot,Natalie Marcuzzi,Indirect,198,36,172,1,Taylor Woods,167,22,Snapshot,Blocked,TRUE,FALSE,43.60045871318328,21.587033144922902,30.4138126514911
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3495,4,5,5,3,3,Toronto Six,Shot,Sarah Steele,Direct,102,76,103,29,Taylor Woods,137,10,Slapshot,Blocked,FALSE,FALSE,47.01063709417264,38.948684188300895,61.587336360651285
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3514,1,5,5,3,3,Toronto Six,Shot,Taytum Clairmont,Direct,150,8,178,43,Mikyla Grant-Mentis,178,43,Snapshot,On Net,FALSE,TRUE,44.82186966202994,0,11
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3535,5,5,5,3,3,Minnesota Whitecaps,Shot,Haley Mack,Direct,64,83,77,50,Meghan Lorence,154,25,Wristshot,On Net,FALSE,FALSE,35.4682957019364,80.95677859203639,39.35733730830886
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3574,5,5,5,3,3,Toronto Six,Goal,Taytum Clairmont,Direct,110,26,135,5,Mikyla Grant-Mentis,181,26,Wristshot,On Net,FALSE,FALSE,32.64965543462902,50.566787519082126,18.788294228055936
2021-01-31,Boston Pride,Buffalo Beauts,1,32,3,5,5,0,0,Buffalo Beauts,Shot,Kristin Lewicki,Direct,147,18,130,1,Dominique Kremer,140,2,Wristshot,Blocked,TRUE,FALSE,24.041630560342615,10.04987562112089,63.89053137985315
2021-01-31,Boston Pride,Buffalo Beauts,1,74,2,5,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,116,38,117,71,Mallory Souliotis,161,72,Wristshot,On Net,FALSE,FALSE,33.015148038438355,44.01136216933077,40.311288741492746
2021-01-31,Boston Pride,Buffalo Beauts,1,130,6,5,5,0,0,Boston Pride,Shot,Briana Mastel,Indirect,76,61,104,78,Tereza Vanisova,190,39,Wrap Around,Missed,FALSE,FALSE,32.7566787083184,94.42986815621421,4.123105625617661
2021-01-31,Boston Pride,Buffalo Beauts,1,139,3,5,5,0,0,Boston Pride,Shot,Briana Mastel,Direct,126,42,128,10,Taylor Turnquist,151,13,Wristshot,Blocked,TRUE,FALSE,32.0624390837628,23.194827009486403,48.41487374764082
2021-01-31,Boston Pride,Buffalo Beauts,1,237,2,5,5,0,0,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,175,5,142,15,Lenka Curmova,146,15,Wristshot,Blocked,TRUE,FALSE,34.48187929913333,4,51.31276644267
2021-01-31,Boston Pride,Buffalo Beauts,1,302,6,5,5,0,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,81,28,105,8,McKenna Brand,139,49,Wristshot,On Net,FALSE,FALSE,31.240998703626616,53.2634959423431,50.35871324805669
2021-01-31,Boston Pride,Buffalo Beauts,1,311,4,5,5,0,0,Boston Pride,Shot,Taylor Wenczkowski,Direct,155,55,130,7,Taylor Turnquist,161,18,Wristshot,Missed,TRUE,FALSE,54.120236510939236,32.89376840679705,37.53664875824692
2021-01-31,Boston Pride,Buffalo Beauts,1,378,2,5,5,0,0,Boston Pride,Shot,Tori Sullivan,Direct,185,81,163,56,Lexie Laing,168,55,Wristshot,Blocked,TRUE,FALSE,33.301651610693426,5.0990195135927845,24.186773244895647
2021-01-31,Boston Pride,Buffalo Beauts,1,386,2,5,5,0,0,Boston Pride,Shot,Lexie Laing,Indirect,186,78,149,81,Lauren Kelly,149,81,Slapshot,On Net,FALSE,FALSE,37.12142238654117,0,55.17245689653489
2021-01-31,Boston Pride,Buffalo Beauts,1,447,7,5,5,0,0,Buffalo Beauts,Shot,Brooke Stacey,Indirect,5,59,46,81,Cassidy MacPherson,160,75,Wristshot,On Net,FALSE,FALSE,46.52956049652737,114.15778554264269,43.18564576337837
2021-01-31,Boston Pride,Buffalo Beauts,1,493,0,4,5,0,0,Buffalo Beauts,Shot,Marie-Jo Pelletier,Direct,141,48,177,29,Lisa Chesson,177,29,Fan,Missed,FALSE,FALSE,40.70626487409524,0,18.439088914585774
2021-01-31,Boston Pride,Buffalo Beauts,1,546,2,4,5,0,0,Boston Pride,Shot,McKenna Brand,Direct,129,3,155,42,Jillian Dempsey,172,42,Wristshot,On Net,FALSE,FALSE,46.87216658103186,17,17.029386365926403
2021-01-31,Boston Pride,Buffalo Beauts,1,568,8,4,5,0,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,83,77,45,28,Alyson Matteau,159,60,Wristshot,On Net,TRUE,FALSE,62.00806399170998,118.40608092492548,34.48187929913333
2021-01-31,Boston Pride,Buffalo Beauts,1,583,2,4,5,0,0,Buffalo Beauts,Shot,Whitney Dove,Direct,142,53,145,26,Alyson Matteau,145,23,Wristshot,Blocked,TRUE,FALSE,27.16615541441225,3,48.33218389437829
2021-01-31,Boston Pride,Buffalo Beauts,1,620,1,5,5,0,0,Buffalo Beauts,Shot,Brittany Colton,Direct,112,1,122,11,Taylor Wasylk,161,15,Wristshot,On Net,FALSE,FALSE,14.142135623730951,39.20459156782532,39.59797974644666
2021-01-31,Boston Pride,Buffalo Beauts,1,651,2,5,5,0,0,Buffalo Beauts,Shot,Erin Gehen,Direct,108,68,116,28,Whitney Dove,150,26,Wristshot,Blocked,TRUE,FALSE,40.792156108742276,34.058772731852805,42.5440947723653
2021-01-31,Boston Pride,Buffalo Beauts,1,715,8,5,5,0,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,34,16,53,81,Christina Putigna,150,70,Wristshot,On Net,FALSE,FALSE,67.72001181334805,97.62171889492625,47.43416490252569
2021-01-31,Boston Pride,Buffalo Beauts,1,884,7,5,5,0,0,Boston Pride,Shot,Lexie Laing,Indirect,197,33,196,38,Samantha Davis,149,73,Wristshot,Blocked,TRUE,FALSE,5.0990195135927845,58.60034129593445,50
2021-01-31,Boston Pride,Buffalo Beauts,1,989,3,5,5,0,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,86,51,119,32,Erin Gehen,142,10,Wristshot,On Net,FALSE,FALSE,38.07886552931954,31.827660925679098,57.42821606144492
2021-01-31,Boston Pride,Buffalo Beauts,1,1007,7,5,5,0,0,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,42,37,46,6,Lisa Chesson,152,52,Wristshot,Missed,TRUE,FALSE,31.25699921617557,115.55085460523432,38.07886552931954
2021-01-31,Boston Pride,Buffalo Beauts,1,1029,1,5,5,0,0,Boston Pride,Shot,Mallory Souliotis,Direct,126,71,133,21,Kaleigh Fratkin,156,17,Wristshot,Missed,FALSE,FALSE,50.48762224545735,23.345235059857504,42.01190307520001
2021-01-31,Boston Pride,Buffalo Beauts,1,1079,1,5,5,0,0,Boston Pride,Shot,McKenna Brand,Indirect,160,4,178,4,Christina Putigna,171,5,Wristshot,On Net,FALSE,FALSE,18,7.0710678118654755,42.04759208325728
2021-01-31,Boston Pride,Buffalo Beauts,1,1084,2,5,5,0,0,Boston Pride,Shot,Taylor Wenczkowski,Direct,162,30,135,18,Paige Capistran,138,21,Wristshot,Missed,FALSE,FALSE,29.546573405388315,4.242640687119285,55.54277630799526
2021-01-31,Boston Pride,Buffalo Beauts,1,1109,1,5,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,190,29,162,32,Paige Capistran,165,34,Wristshot,On Net,FALSE,FALSE,28.160255680657446,3.605551275463989,25.632011235952593
2021-01-31,Boston Pride,Buffalo Beauts,1,1184,0,5,5,0,0,Boston Pride,Shot,McKenna Brand,Direct,166,19,178,47,Jillian Dempsey,178,47,Deflection,On Net,FALSE,TRUE,30.463092423455635,0,11.704699910719626
2021-01-31,Boston Pride,Buffalo Beauts,2,1230,6,5,5,0,0,Boston Pride,Shot,Tori Sullivan,Direct,70,25,76,34,Samantha Davis,161,27,Snapshot,On Net,TRUE,FALSE,10.816653826391969,85.28774824088158,32.2490309931942
2021-01-31,Boston Pride,Buffalo Beauts,2,1237,1,5,5,0,0,Boston Pride,Shot,Christina Putigna,Direct,154,4,133,33,Kaleigh Fratkin,133,33,Snapshot,Missed,TRUE,TRUE,35.805027579936315,0,56.88585061331157
2021-01-31,Boston Pride,Buffalo Beauts,2,1240,1,5,5,0,0,Boston Pride,Goal,Christina Putigna,Direct,189,31,171,55,Mallory Souliotis,171,55,Snapshot,On Net,FALSE,TRUE,30,0,21.633307652783937
2021-01-31,Boston Pride,Buffalo Beauts,2,1282,0,5,5,1,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,177,46,181,47,Erin Gehen,181,47,Snapshot,On Net,FALSE,TRUE,4.123105625617661,0,8.94427190999916
2021-01-31,Boston Pride,Buffalo Beauts,2,1344,7,5,5,1,0,Boston Pride,Shot,Lexie Laing,Indirect,178,80,195,67,Tori Sullivan,135,53,Snapshot,Missed,TRUE,FALSE,21.400934559032695,61.61168720299745,54.91812087098393
2021-01-31,Boston Pride,Buffalo Beauts,2,1388,5,5,5,1,0,Buffalo Beauts,Shot,Megan Delay,Direct,80,4,85,14,Cassidy MacPherson,162,60,Snapshot,On Net,TRUE,FALSE,11.180339887498949,89.69392398596462,31.906112267087632
2021-01-31,Boston Pride,Buffalo Beauts,2,1441,6,5,5,1,0,Boston Pride,Shot,Christina Putigna,Indirect,44,80,117,80,Meghara McManus,165,37,Snapshot,Missed,TRUE,FALSE,73,64.4437739428721,24.73863375370596
2021-01-31,Boston Pride,Buffalo Beauts,2,1458,3,5,5,1,0,Boston Pride,Shot,Carlee Turner,Direct,197,41,196,63,Meaghan Rickard,185,45,Wrap Around,Blocked,FALSE,FALSE,22.02271554554524,21.095023109728988,4.47213595499958
2021-01-31,Boston Pride,Buffalo Beauts,2,1470,2,5,5,1,0,Boston Pride,Shot,Samantha Davis,Direct,158,12,129,53,Lauren Kelly,133,65,Fan,Missed,FALSE,FALSE,50.21951811795888,12.649110640673518,60.166435825965294
2021-01-31,Boston Pride,Buffalo Beauts,2,1526,2,5,4,1,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,134,32,157,12,McKenna Brand,166,20,Snapshot,Blocked,TRUE,FALSE,30.479501308256342,12.041594578792296,32.526911934581186
2021-01-31,Boston Pride,Buffalo Beauts,2,1612,4,5,4,1,0,Boston Pride,Shot,Tereza Vanisova,Direct,138,63,134,16,Taylor Turnquist,177,18,Snapshot,Missed,TRUE,FALSE,47.16990566028302,43.04648650006177,27.730849247724095
2021-01-31,Boston Pride,Buffalo Beauts,2,1664,1,5,5,1,0,Boston Pride,Shot,Tereza Vanisova,Indirect,156,29,156,29,Taylor Wenczkowski,165,30,Snapshot,On Net,TRUE,FALSE,0,9.055385138137417,27.294688127912362
2021-01-31,Boston Pride,Buffalo Beauts,2,1694,1,5,5,1,0,Boston Pride,Shot,Samantha Davis,Direct,165,61,136,40,Kaleigh Fratkin,136,40,Slapshot,Blocked,TRUE,TRUE,35.805027579936315,0,53.08483775994799
2021-01-31,Boston Pride,Buffalo Beauts,2,1824,24,5,5,1,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,18,5,41,53,Iveta Klimasova,163,62,Snapshot,On Net,FALSE,FALSE,53.225933528685054,122.3315167894194,32.202484376209235
2021-01-31,Boston Pride,Buffalo Beauts,2,1864,2,5,5,1,0,Buffalo Beauts,Shot,Whitney Dove,Direct,102,70,121,64,Megan Delay,151,49,Snapshot,Missed,TRUE,FALSE,19.924858845171276,33.54101966249684,38.47076812334269
2021-01-31,Boston Pride,Buffalo Beauts,2,1957,0,4,5,1,0,Buffalo Beauts,Shot,Taylor Wasylk,Direct,192,64,182,55,Jordan Juron,182,55,Snapshot,Missed,FALSE,TRUE,13.45362404707371,0,13.892443989449804
2021-01-31,Boston Pride,Buffalo Beauts,2,1969,0,4,5,1,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,168,73,171,55,Taylor Wasylk,179,53,Snapshot,On Net,FALSE,FALSE,18.24828759089466,8.246211251235321,14.142135623730951
2021-01-31,Boston Pride,Buffalo Beauts,2,2014,5,5,5,1,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,69,44,96,62,Cassidy MacPherson,168,72,Snapshot,On Net,TRUE,FALSE,32.449961479175904,72.69112738154499,35.805027579936315
2021-01-31,Boston Pride,Buffalo Beauts,2,2066,3,5,5,1,0,Boston Pride,Shot,Lexie Laing,Direct,110,38,120,60,Samantha Davis,173,57,Snapshot,On Net,FALSE,FALSE,24.166091947189145,53.08483775994799,21.2602916254693
2021-01-31,Boston Pride,Buffalo Beauts,2,2184,6,5,5,1,0,Buffalo Beauts,Shot,Whitney Dove,Direct,30,59,68,15,Brooke Stacey,146,49,Snapshot,Blocked,TRUE,FALSE,58.137767414994535,85.0881895447306,43.41658669218482
2021-01-31,Boston Pride,Buffalo Beauts,2,2194,2,5,5,1,0,Buffalo Beauts,Shot,Erin Gehen,Indirect,189,72,165,82,Alyson Matteau,167,69,Snapshot,On Net,TRUE,FALSE,26,13.152946437965905,34.058772731852805
2021-01-31,Boston Pride,Buffalo Beauts,2,2256,1,5,5,1,0,Buffalo Beauts,Shot,Taylor Wasylk,Direct,179,8,182,35,Iveta Klimasova,182,35,Fan,Blocked,TRUE,TRUE,27.16615541441225,0,10.63014581273465
2021-01-31,Boston Pride,Buffalo Beauts,2,2259,1,5,5,1,0,Buffalo Beauts,Shot,Iveta Klimasova,Direct,194,55,140,34,Lisa Chesson,140,34,Snapshot,Blocked,TRUE,TRUE,57.9396237474839,0,49.8196748283246
2021-01-31,Boston Pride,Buffalo Beauts,2,2308,0,5,5,2,0,Boston Pride,Shot,Meghara McManus,Direct,176,19,180,44,Carlee Turner,180,44,Snapshot,On Net,FALSE,TRUE,25.317977802344327,0,9.055385138137417
2021-01-31,Boston Pride,Buffalo Beauts,2,2367,8,5,5,2,0,Buffalo Beauts,Shot,Dominique Kremer,Direct,28,20,78,69,Autumn MacDougall,160,81,Snapshot,Blocked,TRUE,FALSE,70.00714249274856,82.87339742040264,47.80167361086848
2021-01-31,Boston Pride,Buffalo Beauts,3,2422,0,5,5,3,0,Buffalo Beauts,Shot,Kristin Lewicki,Direct,186,64,181,49,Jordan Juron,181,49,Snapshot,Missed,TRUE,TRUE,15.811388300841896,0,10
2021-01-31,Boston Pride,Buffalo Beauts,3,2458,2,5,5,3,0,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,157,62,141,20,Marie-Jo Pelletier,158,15,Snapshot,Missed,TRUE,FALSE,44.94441010848846,17.72004514666935,41.773197148410844
2021-01-31,Boston Pride,Buffalo Beauts,3,2471,2,5,5,3,0,Buffalo Beauts,Shot,Erin Gehen,Direct,162,80,128,41,Marie-Jo Pelletier,128,45,Snapshot,Blocked,TRUE,FALSE,51.73973328110612,4,61.032778078668514
2021-01-31,Boston Pride,Buffalo Beauts,3,2479,2,5,5,3,0,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,176,3,130,5,Marie-Jo Pelletier,133,2,Snapshot,Missed,TRUE,FALSE,46.04345773288535,4.242640687119285,69.40461079784254
2021-01-31,Boston Pride,Buffalo Beauts,3,2502,2,5,5,3,0,Boston Pride,Shot,McKenna Brand,Direct,178,4,131,5,Paige Capistran,131,8,Snapshot,Blocked,FALSE,FALSE,47.01063709417264,3,67.7421582177598
2021-01-31,Boston Pride,Buffalo Beauts,3,2523,1,5,5,3,0,Boston Pride,Shot,Carlee Turner,Direct,190,71,159,68,Lauren Kelly,167,67,Snapshot,Blocked,TRUE,FALSE,31.144823004794873,8.06225774829855,32.55764119219941
2021-01-31,Boston Pride,Buffalo Beauts,3,2555,1,5,5,3,0,Boston Pride,Goal,Kaleigh Fratkin,Direct,129,19,131,59,Mallory Souliotis,134,61,Snapshot,On Net,TRUE,FALSE,40.049968789001575,3.605551275463989,57.87054518492115
2021-01-31,Boston Pride,Buffalo Beauts,3,2593,3,5,5,4,0,Buffalo Beauts,Shot,Autumn MacDougall,Direct,121,72,136,26,Jordan Juron,171,15,Wristshot,On Net,FALSE,FALSE,48.38388161361178,36.68787265568828,33.28663395418648
2021-01-31,Boston Pride,Buffalo Beauts,3,2655,1,5,5,4,0,Boston Pride,Shot,Tereza Vanisova,Direct,168,59,174,43,Meghara McManus,180,42,Snapshot,On Net,FALSE,FALSE,17.08800749063506,6.082762530298219,9.055385138137417
2021-01-31,Boston Pride,Buffalo Beauts,3,2705,2,5,4,4,0,Boston Pride,Shot,Jillian Dempsey,Direct,161,18,144,22,McKenna Brand,143,29,Snapshot,Blocked,TRUE,FALSE,17.46424919657298,7.0710678118654755,48.08326112068523
2021-01-31,Boston Pride,Buffalo Beauts,3,2720,2,5,4,4,0,Boston Pride,Shot,Lauren Kelly,Direct,131,75,131,43,Taylor Turnquist,163,28,Snapshot,Missed,TRUE,FALSE,32,35.34119409414458,30.01666203960727
2021-01-31,Boston Pride,Buffalo Beauts,3,2728,1,5,4,4,0,Boston Pride,Goal,Jillian Dempsey,Direct,162,77,129,66,Lauren Kelly,130,52,Slapshot,On Net,TRUE,FALSE,34.785054261852174,14.035668847618199,59.682493245507096
2021-01-31,Boston Pride,Buffalo Beauts,3,2794,2,5,5,6,0,Boston Pride,Shot,Taylor Turnquist,Direct,135,11,138,73,Briana Mastel,151,79,Wristshot,Blocked,TRUE,FALSE,62.07253821135398,14.317821063276353,52.3450093132096
2021-01-31,Boston Pride,Buffalo Beauts,3,2827,4,5,5,6,0,Buffalo Beauts,Shot,Iveta Klimasova,Direct,193,67,139,81,Lisa Chesson,157,37,Snapshot,Missed,TRUE,FALSE,55.78530272392541,47.53945729601885,32.55764119219941
2021-01-31,Boston Pride,Buffalo Beauts,3,2857,2,5,5,6,0,Boston Pride,Shot,Carlee Turner,Direct,95,31,120,7,Meaghan Rickard,175,16,Wristshot,On Net,FALSE,FALSE,34.655446902326915,55.731499172371095,30.4138126514911
2021-01-31,Boston Pride,Buffalo Beauts,3,2867,1,5,5,6,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,142,79,157,54,Taylor Wasylk,165,49,Snapshot,Missed,FALSE,FALSE,29.154759474226502,9.433981132056603,24.73863375370596
2021-01-31,Boston Pride,Buffalo Beauts,3,2895,3,5,5,6,0,Boston Pride,Shot,Lauren Kelly,Direct,138,84,133,22,Paige Capistran,149,11,Wristshot,On Net,TRUE,FALSE,62.20128616033595,19.4164878389476,51.22499389946279
2021-01-31,Boston Pride,Buffalo Beauts,3,2999,5,5,5,6,0,Buffalo Beauts,Shot,Jordan Juron,Direct,79,17,105,53,Autumn MacDougall,165,78,Wristshot,Blocked,FALSE,FALSE,44.40720662234904,65,42.43819034784589
2021-01-31,Boston Pride,Buffalo Beauts,3,3131,1,5,5,6,0,Buffalo Beauts,Shot,Iveta Klimasova,Direct,140,17,138,12,Taylor Wasylk,148,14,Wristshot,Blocked,FALSE,FALSE,5.385164807134504,10.198039027185569,50.21951811795888
2021-01-31,Boston Pride,Buffalo Beauts,3,3171,5,5,5,6,0,Buffalo Beauts,Shot,Alyson Matteau,Indirect,171,77,141,2,Brittany Colton,145,3,Wristshot,Blocked,TRUE,FALSE,80.77747210701756,4.123105625617661,59.464274989274024
2021-01-31,Boston Pride,Buffalo Beauts,3,3239,4,5,5,6,0,Boston Pride,Shot,Taylor Turnquist,Indirect,39,22,105,20,Meaghan Rickard,161,18,Wristshot,Missed,FALSE,FALSE,66.03029607687671,56.0357029044876,37.53664875824692
2021-01-31,Boston Pride,Buffalo Beauts,3,3275,1,5,4,6,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,133,21,133,68,Mallory Souliotis,133,68,Slapshot,On Net,TRUE,TRUE,47,0,61.326992425847855
2021-01-31,Boston Pride,Buffalo Beauts,3,3297,10,5,4,6,0,Boston Pride,Shot,Taylor Turnquist,Indirect,25,78,30,83,Taylor Wenczkowski,169,9,Wristshot,Missed,FALSE,FALSE,7.0710678118654755,157.47063218263906,39.44616584663204
2021-01-31,Boston Pride,Buffalo Beauts,3,3312,3,5,4,6,0,Boston Pride,Shot,Taylor Turnquist,Direct,135,38,138,66,Tereza Vanisova,159,61,Wristshot,Blocked,TRUE,FALSE,28.160255680657446,21.587033144922902,34.9857113690718
2021-01-31,Boston Pride,Buffalo Beauts,3,3330,2,5,4,6,0,Boston Pride,Shot,Taylor Turnquist,Direct,133,41,175,71,Tereza Vanisova,179,64,Wristshot,Missed,FALSE,FALSE,51.61395160225576,8.06225774829855,23.259406699226016
2021-01-31,Boston Pride,Buffalo Beauts,3,3398,1,5,5,6,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,150,26,164,20,Kristin Lewicki,177,27,Snapshot,Missed,FALSE,FALSE,15.231546211727817,14.7648230602334,20
2021-01-31,Boston Pride,Buffalo Beauts,3,3422,5,5,5,6,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,94,58,117,6,Christina Putigna,179,8,Wristshot,On Net,FALSE,FALSE,56.859475903318,62.03224967708329,36.40054944640259
2021-01-31,Boston Pride,Buffalo Beauts,3,3478,2,5,5,6,0,Boston Pride,Shot,Taylor Wenczkowski,Direct,187,80,128,84,Lauren Kelly,133,81,Slapshot,Blocked,TRUE,FALSE,59.135437767890075,5.830951894845301,67.67569726275453
2021-01-31,Boston Pride,Buffalo Beauts,3,3562,1,5,5,6,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,198,57,181,45,Taylor Wasylk,181,45,Snapshot,On Net,FALSE,TRUE,20.808652046684813,0,8.246211251235321
2021-01-31,Toronto Six,Connecticut Whale,1,200,2,4,5,0,0,Connecticut Whale,Shot,Emma Vlasic,Direct,144,18,130,16,Shannon Doyle,132,17,Wristshot,Missed,TRUE,FALSE,14.142135623730951,2.23606797749979,62.64982043070834
2021-01-31,Toronto Six,Connecticut Whale,1,213,4,4,5,0,0,Toronto Six,Shot,Mackenzie MacNeil,Direct,79,49,106,46,Natalie Marcuzzi,178,39,Snapshot,On Net,FALSE,FALSE,27.16615541441225,72.3394774656273,11.704699910719626
