game_date,home_team,away_team,period,game_seconds,time_since_pass,home_team_skaters,away_team_skaters,home_team_goals,away_team_goals,team,event,passer,pass_type,pass_x,pass_y,rec_x,rec_y,shooter,shot_x,shot_y,shot_type,shot_outcome,shot_traffic,shot_onetimer
2021-01-30,Toronto Six,Minnesota Whitecaps,1,658,5,5,5,1,0,Toronto Six,Shot,Natalie Marcuzzi,Indirect,32,2,85,11,Emily Fluke,163,21,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,671,3,5,5,1,0,Toronto Six,Shot,Taylor Woods,Direct,90,80,105,16,Mikyla Grant-Mentis,133,5,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,684,1,5,5,1,0,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,186,11,140,61,Taylor Woods,150,59,Wristshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,734,0,5,5,1,0,Toronto Six,Shot,Julie Allen,Direct,160,2,132,3,Lindsay Eastwood,132,3,Snapshot,On Net,TRUE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,840,14,5,5,1,0,Minnesota Whitecaps,Shot,Maddie Rowe,Direct,45,77,36,31,Sydney Baldwin,126,6,Wristshot,Missed,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,893,0,5,5,1,0,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,176,15,182,45,Allie Thunstrom,182,45,Deflection,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,927,0,5,5,1,0,Toronto Six,Shot,Taytum Clairmont,Direct,158,23,176,42,Mikyla Grant-Mentis,176,42,Deflection,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,1066,1,5,5,1,0,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,137,25,147,67,Stephanie Anderson,156,61,Wristshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,1081,2,5,5,1,0,Minnesota Whitecaps,Shot,Haley Mack,Direct,161,11,159,33,Allie Thunstrom,145,56,Wristshot,Missed,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,1122,1,5,5,1,0,Toronto Six,Shot,Lindsay Eastwood,Direct,137,24,179,32,Natalie Marcuzzi,179,32,Deflection,Missed,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,1,1153,5,5,5,1,0,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,66,16,113,77,Allie Thunstrom,188,32,Wrap Around,Missed,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1247,5,4,5,1,0,Minnesota Whitecaps,Shot,Nina Rodgers,Indirect,152,4,180,4,Haley Mack,195,35,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1259,1,4,5,1,0,Minnesota Whitecaps,Shot,Haley Mack,Direct,191,68,169,80,Meghan Lorence,168,68,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1282,0,4,5,1,0,Minnesota Whitecaps,Goal,Haley Mack,Direct,188,64,186,35,Nina Rodgers,186,35,Snapshot,On Net,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1394,0,5,5,1,1,Toronto Six,Shot,Natalie Marcuzzi,Direct,194,21,196,40,Mackenzie MacNeil,188,34,Fan,Missed,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1406,1,5,5,1,1,Toronto Six,Shot,Taylor Woods,Direct,148,5,129,36,Sarah Steele,129,36,Slapshot,Missed,TRUE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1416,0,6,5,1,1,Toronto Six,Shot,Shiann Darkangelo,Direct,183,74,164,38,Emily Fluke,164,38,Snapshot,Blocked,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1428,2,5,4,1,1,Toronto Six,Shot,Taytum Clairmont,Direct,191,67,141,72,Taylor Woods,147,70,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1470,1,5,4,1,1,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,196,43,187,54,Sarah-Eve Coutu Godbout,183,49,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1475,1,5,4,1,1,Toronto Six,Shot,Taylor Woods,Direct,136,31,136,60,Sarah Steele,136,60,Slapshot,Blocked,TRUE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1488,2,5,4,1,1,Toronto Six,Shot,Sarah Steele,Direct,139,9,134,30,Sarah-Eve Coutu Godbout,142,30,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1504,2,5,4,1,1,Toronto Six,Shot,Breanne Wilson-Bennett,Direct,187,75,169,56,Amy Curlew,168,42,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1530,3,5,4,1,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,153,6,131,53,Megan Quinn,140,61,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1581,1,5,5,1,1,Toronto Six,Goal,Emily Fluke,Direct,175,11,158,49,Taylor Woods,168,47,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1647,1,5,5,2,1,Minnesota Whitecaps,Shot,Chelsey Brodt-Rosenthal,Direct,157,61,139,31,Emma Stauber,142,29,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1707,4,5,5,2,1,Toronto Six,Shot,Sarah Steele,Direct,40,71,115,52,Sarah-Eve Coutu Godbout,175,35,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1713,3,5,5,2,1,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,166,13,138,9,Emma Greco,171,4,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1773,2,5,5,2,1,Toronto Six,Shot,Mackenzie MacNeil,Direct,155,73,148,80,Taylor Woods,177,71,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1790,2,5,5,2,1,Toronto Six,Shot,Sarah Steele,Direct,123,25,136,54,Natalie Marcuzzi,161,53,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1805,1,5,5,2,1,Minnesota Whitecaps,Shot,Haley Mack,Direct,160,15,132,53,Sara Bustad,132,53,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1838,1,5,5,2,1,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,153,65,162,44,Meghan Lorence,179,43,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1864,2,5,5,2,1,Toronto Six,Shot,Sarah-Eve Coutu Godbout,Direct,178,80,134,80,Megan Quinn,133,81,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1903,3,5,5,2,1,Minnesota Whitecaps,Shot,Allie Thunstrom,Indirect,193,17,135,5,Emma Stauber,133,3,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,1944,5,5,5,2,1,Toronto Six,Shot,Emma Greco,Indirect,126,2,155,6,Natalie Marcuzzi,162,43,Snapshot,Missed,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2012,3,5,5,2,1,Toronto Six,Shot,Megan Quinn,Direct,136,69,135,23,Emma Greco,146,19,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2068,2,5,5,2,1,Toronto Six,Shot,Mackenzie MacNeil,Direct,176,2,172,4,Breanne Wilson-Bennett,177,25,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2121,3,4,5,2,1,Minnesota Whitecaps,Shot,Haley Mack,Direct,188,71,134,48,Sydney Baldwin,145,37,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2158,7,4,5,2,1,Minnesota Whitecaps,Shot,Haley Mack,Indirect,144,80,194,19,Meaghan Pezon,168,33,Snapshot,Missed,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2285,2,5,5,2,1,Toronto Six,Shot,Natalie Marcuzzi,Direct,154,72,128,72,Lindsay Eastwood,135,68,Snapshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2296,1,5,5,2,1,Toronto Six,Shot,Shiann Darkangelo,Direct,195,51,172,50,Taytum Clairmont,172,50,Snapshot,Blocked,TRUE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,2,2304,1,5,5,2,1,Toronto Six,Shot,Megan Quinn,Direct,142,56,168,30,Taytum Clairmont,168,30,Slapshot,On Net,TRUE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2475,3,5,5,2,2,Toronto Six,Shot,Breanne Wilson-Bennett,Indirect,199,27,154,84,Megan Quinn,154,84,Wristshot,Missed,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2487,2,5,5,2,2,Minnesota Whitecaps,Shot,Haley Mack,Direct,148,8,161,40,Allie Thunstrom,182,39,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2492,2,5,5,2,2,Minnesota Whitecaps,Shot,Meaghan Pezon,Indirect,187,6,129,2,Emma Stauber,129,11,Wristshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2510,5,5,5,2,2,Toronto Six,Shot,Natalie Marcuzzi,Direct,58,3,80,56,Mackenzie MacNeil,142,78,Wristshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2642,2,4,5,2,2,Minnesota Whitecaps,Shot,Maddie Rowe,Direct,133,49,159,18,Meaghan Pezon,165,19,Wristshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2660,2,4,5,2,2,Minnesota Whitecaps,Shot,Emma Stauber,Direct,152,80,186,72,Allie Thunstrom,185,60,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2667,3,4,5,2,2,Minnesota Whitecaps,Shot,Maddie Rowe,Direct,126,4,154,3,Meaghan Pezon,157,39,Wristshot,Missed,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2712,1,4,5,2,2,Minnesota Whitecaps,Shot,Haley Mack,Direct,178,61,158,51,Stephanie Anderson,158,49,Wristshot,Missed,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2799,6,5,5,2,2,Minnesota Whitecaps,Shot,Jonna Curtis,Indirect,58,9,100,10,Allie Thunstrom,173,52,Wristshot,On Net,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2872,2,5,5,2,2,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,142,74,149,50,Meghan Lorence,170,34,Wristshot,Missed,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2884,1,5,5,2,2,Minnesota Whitecaps,Shot,Haley Mack,Direct,132,35,144,15,Sydney Baldwin,158,15,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2905,8,5,5,2,2,Toronto Six,Shot,Julie Allen,Direct,49,75,67,84,Sarah-Eve Coutu Godbout,137,24,Slapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,2984,4,5,5,3,2,Minnesota Whitecaps,Shot,Allie Thunstrom,Indirect,78,80,173,35,Jonna Curtis,183,36,Snapshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3048,5,3,5,3,2,Minnesota Whitecaps,Shot,Emma Stauber,Direct,147,23,151,57,Maddie Rowe,146,27,Wristshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3082,2,3,5,3,2,Minnesota Whitecaps,Shot,Meaghan Pezon,Direct,181,19,143,33,Emma Stauber,150,25,Wristshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3108,2,4,5,3,2,Minnesota Whitecaps,Shot,Stephanie Anderson,Direct,150,63,135,37,Sydney Baldwin,142,38,Slapshot,Missed,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3115,1,4,5,3,2,Minnesota Whitecaps,Shot,Meghan Lorence,Direct,173,67,179,44,Stephanie Anderson,179,44,Snapshot,On Net,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3136,4,5,5,3,3,Toronto Six,Shot,Shiann Darkangelo,Direct,194,53,138,16,Lindsay Eastwood,136,2,Wristshot,Missed,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3153,3,5,5,3,3,Toronto Six,Shot,Mikyla Grant-Mentis,Direct,192,22,136,2,Lindsay Eastwood,135,6,Wristshot,Missed,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3180,6,5,5,3,3,Minnesota Whitecaps,Shot,Sara Bustad,Direct,9,58,46,80,Allie Thunstrom,175,69,Wristshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3195,3,5,5,3,3,Minnesota Whitecaps,Shot,Jonna Curtis,Direct,114,5,120,22,Allie Thunstrom,166,59,Wristshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3220,2,5,5,3,3,Minnesota Whitecaps,Shot,Winny Brodt-Brown,Direct,179,68,133,76,Sara Bustad,136,73,Wristshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3231,0,5,5,3,3,Toronto Six,Shot,Taylor Woods,Direct,176,6,165,16,Sarah-Eve Coutu Godbout,165,16,Snapshot,Blocked,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3289,5,5,5,3,3,Minnesota Whitecaps,Shot,Lynn Astrup,Indirect,60,0,82,33,Audra Richards,162,14,Wristshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3389,3,5,5,3,3,Minnesota Whitecaps,Shot,Allie Thunstrom,Direct,67,79,105,6,Jonna Curtis,141,3,Wristshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3462,5,5,5,3,3,Toronto Six,Shot,Taylor Woods,Direct,57,56,82,23,Natalie Marcuzzi,176,16,Wristshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3486,5,5,5,3,3,Toronto Six,Shot,Natalie Marcuzzi,Indirect,198,49,172,84,Taylor Woods,167,63,Snapshot,Blocked,TRUE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3495,4,5,5,3,3,Toronto Six,Shot,Sarah Steele,Direct,102,9,103,56,Taylor Woods,137,75,Slapshot,Blocked,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3514,1,5,5,3,3,Toronto Six,Shot,Taytum Clairmont,Direct,150,77,178,42,Mikyla Grant-Mentis,178,42,Snapshot,On Net,FALSE,TRUE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3535,5,5,5,3,3,Minnesota Whitecaps,Shot,Haley Mack,Direct,64,2,77,35,Meghan Lorence,154,60,Wristshot,On Net,FALSE,FALSE
2021-01-30,Toronto Six,Minnesota Whitecaps,3,3574,5,5,5,3,3,Toronto Six,Goal,Taytum Clairmont,Direct,110,59,135,80,Mikyla Grant-Mentis,181,59,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,32,3,5,5,0,0,Buffalo Beauts,Shot,Kristin Lewicki,Direct,147,67,130,84,Dominique Kremer,140,83,Wristshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,74,2,5,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,116,47,117,14,Mallory Souliotis,161,13,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,130,6,5,5,0,0,Boston Pride,Shot,Briana Mastel,Indirect,76,24,104,7,Tereza Vanisova,190,46,Wrap Around,Missed,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,139,3,5,5,0,0,Boston Pride,Shot,Briana Mastel,Direct,126,43,128,75,Taylor Turnquist,151,72,Wristshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,237,2,5,5,0,0,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,175,80,142,70,Lenka Curmova,146,70,Wristshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,302,6,5,5,0,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,81,57,105,77,McKenna Brand,139,36,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,311,4,5,5,0,0,Boston Pride,Shot,Taylor Wenczkowski,Direct,155,30,130,78,Taylor Turnquist,161,67,Wristshot,Missed,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,378,2,5,5,0,0,Boston Pride,Shot,Tori Sullivan,Direct,185,4,163,29,Lexie Laing,168,30,Wristshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,386,2,5,5,0,0,Boston Pride,Shot,Lexie Laing,Indirect,186,7,149,4,Lauren Kelly,149,4,Slapshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,447,7,5,5,0,0,Buffalo Beauts,Shot,Brooke Stacey,Indirect,5,26,46,4,Cassidy MacPherson,160,10,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,493,0,4,5,0,0,Buffalo Beauts,Shot,Marie-Jo Pelletier,Direct,141,37,177,56,Lisa Chesson,177,56,Fan,Missed,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,546,2,4,5,0,0,Boston Pride,Shot,McKenna Brand,Direct,129,82,155,43,Jillian Dempsey,172,43,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,568,8,4,5,0,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,83,8,45,57,Alyson Matteau,159,25,Wristshot,On Net,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,583,2,4,5,0,0,Buffalo Beauts,Shot,Whitney Dove,Direct,142,32,145,59,Alyson Matteau,145,62,Wristshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,620,1,5,5,0,0,Buffalo Beauts,Shot,Brittany Colton,Direct,112,84,122,74,Taylor Wasylk,161,70,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,651,2,5,5,0,0,Buffalo Beauts,Shot,Erin Gehen,Direct,108,17,116,57,Whitney Dove,150,59,Wristshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,715,8,5,5,0,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,34,69,53,4,Christina Putigna,150,15,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,884,7,5,5,0,0,Boston Pride,Shot,Lexie Laing,Indirect,197,52,196,47,Samantha Davis,149,12,Wristshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,989,3,5,5,0,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,86,34,119,53,Erin Gehen,142,75,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,1007,7,5,5,0,0,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,42,48,46,79,Lisa Chesson,152,33,Wristshot,Missed,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,1029,1,5,5,0,0,Boston Pride,Shot,Mallory Souliotis,Direct,126,14,133,64,Kaleigh Fratkin,156,68,Wristshot,Missed,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,1079,1,5,5,0,0,Boston Pride,Shot,McKenna Brand,Indirect,160,81,178,81,Christina Putigna,171,80,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,1084,2,5,5,0,0,Boston Pride,Shot,Taylor Wenczkowski,Direct,162,55,135,67,Paige Capistran,138,64,Wristshot,Missed,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,1109,1,5,5,0,0,Boston Pride,Shot,Tereza Vanisova,Direct,190,56,162,53,Paige Capistran,165,51,Wristshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,1,1184,0,5,5,0,0,Boston Pride,Shot,McKenna Brand,Direct,166,66,178,38,Jillian Dempsey,178,38,Deflection,On Net,FALSE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,1230,6,5,5,0,0,Boston Pride,Shot,Tori Sullivan,Direct,70,60,76,51,Samantha Davis,161,58,Snapshot,On Net,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1237,1,5,5,0,0,Boston Pride,Shot,Christina Putigna,Direct,154,81,133,52,Kaleigh Fratkin,133,52,Snapshot,Missed,TRUE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,1240,1,5,5,0,0,Boston Pride,Goal,Christina Putigna,Direct,189,54,171,30,Mallory Souliotis,171,30,Snapshot,On Net,FALSE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,1282,0,5,5,1,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,177,39,181,38,Erin Gehen,181,38,Snapshot,On Net,FALSE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,1344,7,5,5,1,0,Boston Pride,Shot,Lexie Laing,Indirect,178,5,195,18,Tori Sullivan,135,32,Snapshot,Missed,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1388,5,5,5,1,0,Buffalo Beauts,Shot,Megan Delay,Direct,80,81,85,71,Cassidy MacPherson,162,25,Snapshot,On Net,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1441,6,5,5,1,0,Boston Pride,Shot,Christina Putigna,Indirect,44,5,117,5,Meghara McManus,165,48,Snapshot,Missed,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1458,3,5,5,1,0,Boston Pride,Shot,Carlee Turner,Direct,197,44,196,22,Meaghan Rickard,185,40,Wrap Around,Blocked,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1470,2,5,5,1,0,Boston Pride,Shot,Samantha Davis,Direct,158,73,129,32,Lauren Kelly,133,20,Fan,Missed,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1526,2,5,4,1,0,Boston Pride,Shot,Kaleigh Fratkin,Direct,134,53,157,73,McKenna Brand,166,65,Snapshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1612,4,5,4,1,0,Boston Pride,Shot,Tereza Vanisova,Direct,138,22,134,69,Taylor Turnquist,177,67,Snapshot,Missed,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1664,1,5,5,1,0,Boston Pride,Shot,Tereza Vanisova,Indirect,156,56,156,56,Taylor Wenczkowski,165,55,Snapshot,On Net,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1694,1,5,5,1,0,Boston Pride,Shot,Samantha Davis,Direct,165,24,136,45,Kaleigh Fratkin,136,45,Slapshot,Blocked,TRUE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,1824,24,5,5,1,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,18,80,41,32,Iveta Klimasova,163,23,Snapshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1864,2,5,5,1,0,Buffalo Beauts,Shot,Whitney Dove,Direct,102,15,121,21,Megan Delay,151,36,Snapshot,Missed,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,1957,0,4,5,1,0,Buffalo Beauts,Shot,Taylor Wasylk,Direct,192,21,182,30,Jordan Juron,182,30,Snapshot,Missed,FALSE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,1969,0,4,5,1,0,Buffalo Beauts,Shot,Alyson Matteau,Direct,168,12,171,30,Taylor Wasylk,179,32,Snapshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,2014,5,5,5,1,0,Buffalo Beauts,Shot,Brooke Stacey,Direct,69,41,96,23,Cassidy MacPherson,168,13,Snapshot,On Net,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,2066,3,5,5,1,0,Boston Pride,Shot,Lexie Laing,Direct,110,47,120,25,Samantha Davis,173,28,Snapshot,On Net,FALSE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,2184,6,5,5,1,0,Buffalo Beauts,Shot,Whitney Dove,Direct,30,26,68,70,Brooke Stacey,146,36,Snapshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,2194,2,5,5,1,0,Buffalo Beauts,Shot,Erin Gehen,Indirect,189,13,165,3,Alyson Matteau,167,16,Snapshot,On Net,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,2,2256,1,5,5,1,0,Buffalo Beauts,Shot,Taylor Wasylk,Direct,179,77,182,50,Iveta Klimasova,182,50,Fan,Blocked,TRUE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,2259,1,5,5,1,0,Buffalo Beauts,Shot,Iveta Klimasova,Direct,194,30,140,51,Lisa Chesson,140,51,Snapshot,Blocked,TRUE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,2308,0,5,5,2,0,Boston Pride,Shot,Meghara McManus,Direct,176,66,180,41,Carlee Turner,180,41,Snapshot,On Net,FALSE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,2,2367,8,5,5,2,0,Buffalo Beauts,Shot,Dominique Kremer,Direct,28,65,78,16,Autumn MacDougall,160,4,Snapshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,3,2422,0,5,5,3,0,Buffalo Beauts,Shot,Kristin Lewicki,Direct,186,21,181,36,Jordan Juron,181,36,Snapshot,Missed,TRUE,TRUE
2021-01-31,Boston Pride,Buffalo Beauts,3,2458,2,5,5,3,0,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,157,23,141,65,Marie-Jo Pelletier,158,70,Snapshot,Missed,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,3,2471,2,5,5,3,0,Buffalo Beauts,Shot,Erin Gehen,Direct,162,5,128,44,Marie-Jo Pelletier,128,40,Snapshot,Blocked,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,3,2479,2,5,5,3,0,Buffalo Beauts,Shot,Cassidy MacPherson,Direct,176,82,130,80,Marie-Jo Pelletier,133,83,Snapshot,Missed,TRUE,FALSE
2021-01-31,Boston Pride,Buffalo Beauts,3,2502,2,5,5,3,0,Boston Pride,Shot,McKenna Brand,Direct,178,81,131,80,Paige Capistran,131,77,Snapshot,Blocked,FALSE,FALSE
